update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,341.3589428935124,5,0.0,0.0,0,0,0.0,0.0,0,0,2.195443489721843,0.016771764544370984,0.016485501438312764,4.6425769020126086e-05,0.008731743841441337,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,354.72831844984114,11,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1957902014255524,0.006640273499734966,0.008854550201379294,1.6457221221344298e-05,0.0037360599983128954,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,315.83031510251766,18,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1968425129141127,0.004928781312108705,0.004933681669561858,6.0353192858591294e-06,0.0013194678017424456,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,187.88833669566338,29,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197030933839934,0.0027478709193279167,0.0025676265899424572,4.586328143675798e-06,0.0015185226439728228,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,324.2578907946976,35,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197034024766513,0.0009686222677243807,0.0009966804085966682,3.3463566221517534e-06,0.0005021996557062803,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,213.84007374078416,45,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197089589067868,0.0003977044953964131,0.0004821307958471672,1.5943800788826529e-06,0.0008602239447101316,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,212.9062045107807,54,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1970841054405486,0.000242990842967369,0.00030232268859111045,1.3974047463299094e-06,0.00036081170109444037,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,299.6478950656476,61,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197102278470993,0.00026582011651044013,0.00018485981693824475,1.0592068441387222e-06,0.0007148865690570921,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,347.97410453408037,67,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197109009538378,0.00032105922774202815,0.0003487222565874098,1.8248290573857112e-06,0.0006491284800152908,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,340.9824168041225,73,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197114180241312,0.00019442004197246985,0.0002007845614733534,1.2934409787033831e-06,0.00029720617605173114,0.0,0.0,0.0,0.0
11,22528,346.8114098673483,79,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1971243492194583,6.468388653502188e-05,6.359373813730989e-05,1.0212670468031807e-06,0.0003853234810735004,0.0,0.0,0.0,0.0
12,24576,343.3877935063555,85,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197123653122357,-0.00010265521527636727,-0.00019270760049039382,9.203605646490587e-07,0.0005819447216352712,0.0,0.0,0.0,0.0
13,26624,352.5050307036682,91,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1971458813973834,-5.9586465389267164e-05,-3.4911842265371107e-06,7.803441305195438e-07,0.0003629177168493559,0.0,0.0,0.0,0.0
14,28672,333.907274371131,97,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197158170597894,0.0002602342818168576,0.0001889557912915864,6.874798668121684e-07,0.0003494962353670701,0.0,0.0,0.0,0.0
15,30720,320.48646380228934,103,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.19716739654541,0.0001245456337041365,8.112736825134042e-05,3.3556384924717163e-07,0.00016117801136763502,0.0,0.0,0.0,0.0
