update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,309.83093064650524,6,0.0,0.0,0,0,0.0,0.0,0,0,2.1963004214423045,0.03046424558851868,0.005248663294228858,7.582522867518751e-05,0.011013973949384392,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,344.9140170590391,12,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1963866523333957,0.015774282269246345,0.005907139106316858,3.544758530032206e-05,0.0027587229381634596,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,351.12225667297804,18,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1968517133167813,0.01341807295102626,0.0026492283432162367,7.945591236640276e-06,0.002064174188677363,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,364.3746067566341,24,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.196892159325736,0.012169288629333355,0.0029130097526441595,1.2797030087036937e-05,0.0017304082093420707,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,382.79472095768034,29,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1969258231776103,0.008168313340450237,0.0029898220318500535,1.1035941480283132e-05,0.0029464121636999887,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,383.012750943817,34,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1970860170466557,0.0050551207345311665,0.0009305732169845474,1.4289415537811173e-06,0.0005664608650668131,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,384.5387128455665,40,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.1971028511013304,0.0041362951950369665,0.0013179576339358132,2.657711305634588e-06,0.000638856105315849,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,383.3635292206459,45,0.0,0.0,0.0,0.0,200.0,0.0,200.0,200.0,2.197080829313823,0.0032093358334220412,0.0012078304736340734,2.3055968522304023e-06,0.0011870841122091035,0.0,0.0,0.0,0.0
